startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,nconst
1995,100,1082,4.6,21085.0,127.0,"nm0000552,nm0528487,nm0614151,nm0524710,nm0662134","nm0000552,nm0005300,nm0362429"
1995,98,1372,5.7,28060.0,118.0,"nm0943909,nm0798103,nm0727211,nm0455785,nm0385430,nm0796795,nm0837917","nm0001659,nm0001595"
1995,106,2094,5.6,27391.0,502577.0,nm0077171,"nm0000243,nm0000128,nm0818880"
1995,102,35,6.7,30889.0,778.0,"nm0436543,nm0588903,nm0919386,nm0854502,nm0953790,nm0207365","nm0000206,nm0000063,nm0316284"
1995,135,2080,6.2,176481.0,721817.0,"nm0705474,nm0878638","nm0000126,nm0000454"
1995,88,30,7.4,31256.0,1754.0,nm0001754,
1995,103,428,6.7,89312.0,5509.0,"nm0838015,nm0495863","nm0000597,nm0001251,nm0001967"
1996,103,1723,5.7,98996.0,378893.0,"nm0807977,nm0000455",nm0001099
1996,104,1700,6.5,18166.0,381273.0,nm0381273,"nm0001099,nm0000732"
1996,116,411,7.4,13398.0,590813.0,nm0590813,"nm0001993,nm0959897"
1996,115,212,6.3,31273.0,878638.0,nm0878638,"nm0000221,nm0771493,nm0788018"
1996,98,199,3.3,24599.0,389514.0,"nm0912431,nm0149669,nm0679326","nm0008894,nm0029025"
1996,107,38,6.9,19175.0,773603.0,"nm0538107,nm0100765,nm0773603,nm1035537","nm0942482,nm0000699,nm0001125"
1996,112,428,7.1,30832.0,1130.0,nm0003298,"nm0000369,nm0000459,nm0001187"
1996,90,428,7.5,22241.0,531751.0,nm1281893,"nm0077551,nm0623673"
1996,81,1726,6.8,50578.0,1301264.0,"nm0431918,nm0830294,nm1301264","nm0431918,nm0000246"
1996,109,35,7.3,17135.0,1714.0,"nm0001804,nm0873579","nm0001724,nm0001804,nm0004711,nm0088745"
1996,88,7,4.5,25621.0,89176.0,"nm0498963,nm0669692,nm0089820,nm0462835,nm0545085","nm0001736,nm0000286,nm0040472"
1996,117,7,7.1,77794.0,1566.0,"nm0688497,nm0891554,nm0596850,nm0200473,nm0561938","nm0000245,nm0001447,nm0000432"
1996,99,1682,6.1,10937.0,496752.0,"nm0007139,nm0401195,nm0151125,nm0530865,nm0401176,nm2189141","nm0001472,nm0490513"
1996,87,7,6.3,35882.0,790715.0,nm0937748,"nm0000394,nm0005450,nm0001513"
1996,91,434,7.0,68301.0,27572.0,"nm0005562,nm0027572","nm0005561,nm0005562,nm0235684"
1996,109,2164,7.3,49424.0,905154.0,"nm0905152,nm0905154","nm0001592,nm0752636"
1996,108,428,7.1,18291.0,379179.0,nm0379179,"nm0000592,nm0000191,nm0867017"
1996,159,1,7.8,60965.0,1885.0,"nm0001885,nm0039576,nm0685168","nm0001745,nm0000852"
1996,108,2056,6.0,89215.0,247.0,nm0003662,"nm0000237,nm0000225,nm0005148"
1996,84,1687,5.8,34443.0,225416.0,"nm0311020,nm0171474","nm0001834,nm0001191,nm0001001,nm0842422"
1996,96,427,6.1,149433.0,1774.0,nm0392648,"nm0000120,nm0000111,nm0085312"
1993,95,1699,7.1,11550.0,5295.0,"nm0005295,nm0001778","nm0005295,nm0045379,nm0085823,nm0104132"
1996,107,475,5.7,47168.0,1112.0,"nm0772829,nm0780622,nm0295264,nm0493369,nm0097544","nm0000206,nm0000151,nm0911542"
1996,113,492,6.0,12417.0,1226.0,"nm0001300,nm0001279,nm0004675","nm0000563,nm0000432,nm0698764"
1996,111,34,6.2,19286.0,887.0,"nm0513601,nm0001707,nm0683380,nm0325743","nm0000199,nm0000131,nm0000732"
1996,116,409,6.6,49196.0,1880.0,nm0242059,"nm0000243,nm0001617,nm0605363"
1996,101,367,6.4,73923.0,281598.0,"nm0276823,nm0281598",
1996,100,1,6.4,50481.0,343.0,"nm0050618,nm0000343","nm0000652,nm0000480"
1996,84,1173,4.7,18843.0,691194.0,"nm0639335,nm0333060","nm0001641,nm1444462,nm0006563"
1996,124,25,6.8,34521.0,405336.0,nm0007186,"nm0000358,nm0006890"
1996,104,426,5.5,24037.0,509409.0,"nm0109359,nm0425540,nm0122950","nm0000389,nm0635139,nm0782978"
1996,114,474,5.9,64952.0,3418.0,nm0092018,"nm0000230,nm0001557,nm0000445"
1996,107,387,5.5,13137.0,154819.0,"nm0092267,nm0092268,nm0167241,nm0740400",nm0001590
1996,89,158,6.6,46970.0,54077.0,"nm0915465,nm0005541,nm0064556","nm0915465,nm0005541,nm0005540"
1996,92,7,6.2,20623.0,911486.0,"nm0933505,nm0476065,nm0906997","nm0001288,nm0001705,nm0001765"
1996,103,1168,6.5,89784.0,3418.0,"nm0425957,nm0688279","nm0000598,nm0000125,nm0000592"
1996,88,1653,5.4,11702.0,477129.0,"nm0394201,nm0333949","nm0004517,nm0005156,nm0000391"
1996,120,428,6.6,35112.0,569790.0,"nm0000807,nm0569790","nm0181920,nm0001086"
1996,162,354,7.4,174996.0,5237.0,"nm0648546,nm0005237","nm0000146,nm0000353"
1996,115,472,6.1,101700.0,751080.0,"nm0701049,nm0338396,nm0155961","nm0000216,nm0001001,nm0000336"
1996,101,2080,5.8,68184.0,118.0,"nm0000118,nm0145309,nm0384185,nm0000621","nm0000621,nm0000114,nm0005078,nm0001228"
1996,128,492,8.3,61516.0,877078.0,nm0877078,"nm0784038,nm0951309"
1996,101,1711,6.7,34744.0,95.0,nm0000095,"nm0000095,nm0001570"
1996,135,336,6.3,33481.0,570.0,"nm0005358,nm0000570,nm0000231","nm0000596,nm0000104,nm0619700"
1996,133,2056,6.4,49608.0,829.0,"nm0859029,nm0859049","nm0000621,nm0000219,nm0000491"
1996,118,417,6.2,16740.0,776.0,"nm0658375,nm0006904","nm0000424,nm0000432,nm0001556"
1996,101,492,6.2,13119.0,772259.0,"nm0392788,nm0798646,nm0415425","nm0000662,nm0000438"
1996,116,481,5.9,45364.0,1716.0,"nm0009029,nm0840380","nm0000134,nm0000648,nm0000491"
1996,98,492,8.1,598830.0,1053.0,"nm0001053,nm0001054","nm0000513,nm0000114,nm0001780"
1996,97,34,6.3,39511.0,1226.0,nm0189610,"nm0000242,nm0676973"
1996,99,434,5.4,10369.0,47076.0,nm0047076,"nm0000206,nm0000352,nm0005148"
1996,101,148,5.3,10006.0,262693.0,nm0445552,"nm0005435,nm0682302,nm0101711,nm0124079"
1996,103,7,6.4,42007.0,933505.0,"nm0326118,nm0363326",
1996,92,7,6.7,17419.0,751102.0,nm0751102,nm0001774
1996,107,445,6.8,23122.0,50597.0,"nm0514043,nm0734441,nm0571706","nm0001099,nm0455767"
1996,102,434,6.8,25826.0,109165.0,nm0109165,"nm0000662,nm0940158,nm0674646"
1996,110,1082,7.1,80300.0,1392.0,"nm0909638,nm0001392","nm0000150,nm0229930,nm0040014"
1996,108,1363,7.2,280290.0,1675.0,"nm0476071,nm0000233","nm0000172,nm0000123,nm0000233"
1996,110,487,6.8,55237.0,394280.0,nm0001279,"nm0000140,nm0000174,nm0929489,nm0434712"
1996,91,1687,5.4,18458.0,336726.0,nm0110778,"nm0000219,nm0005540,nm0348409,nm0004051"
1996,242,1,7.7,35470.0,110.0,"nm0000636,nm0000110","nm0000110,nm0001394"
1996,92,160,7.0,191837.0,240797.0,"nm0379056,nm0001191","nm0001191,nm0001520"
1996,85,119,5.2,18763.0,944892.0,nm0040643,"nm0708873,nm0103208"
1996,86,1712,5.6,12498.0,952.0,"nm0001878,nm0516598,nm0698493","nm0001484,nm0001616"
1996,88,1653,6.0,13425.0,254786.0,"nm0369675,nm0382997,nm0122484","nm0000150,nm0906627,nm0584279"
1996,91,453,6.9,137910.0,873779.0,"nm0614742,nm0401076,nm0575293,nm0879318,nm0925276,nm0731271,nm0363125,nm0110293,nm0110294,nm0326814,nm0152312,nm0811279,nm0135296,nm0723633,nm0560329,nm0998551,nm0927845,nm0969162,nm0091161,nm0635488,nm0322368,nm0361315,nm0089626,nm0629734,nm0278181","nm0004517,nm0123553"
1996,145,2080,7.0,519242.0,386.0,"nm0002041,nm0000386","nm0000226,nm0000597,nm0000156"
1996,185,472,8.1,10154.0,788171.0,"nm0788171,nm1391608,nm0837675",nm0352032
1996,96,1372,4.6,30486.0,1239.0,"nm0920229,nm0822582,nm0404396","nm0000667,nm0000008,nm0000174"
1996,113,369,5.8,55137.0,338.0,"nm0218621,nm0618800","nm0000245,nm0450116"
1996,79,1862,6.7,58830.0,783139.0,"nm0001094,nm0456732,nm0731271,nm0089237","nm0856057,nm0000592,nm0001003"
1996,139,428,7.3,237442.0,1081.0,nm0001081,"nm0000129,nm0000421"
1996,107,1682,6.6,18757.0,867262.0,"nm0578128,nm0867225,nm0867262,nm0870802","nm0000329,nm0514944,nm0876603"
1996,89,1653,5.6,89200.0,505152.0,nm0466473,"nm0000216,nm0005435,nm0367005"
1996,80,1127,5.5,12377.0,668500.0,nm0668500,"nm0005278,nm0921942,nm0399737"
1996,118,492,5.7,16771.0,1270.0,"nm0205923,nm0848217","nm0000285,nm0330687,nm0001254"
1996,93,1118,3.0,22756.0,1274.0,"nm0001274,nm0285557,nm0812143","nm0641944,nm0135584,nm0009806"
1996,114,160,6.9,75685.0,268370.0,"nm0266673,nm0622240","nm0000437,nm0001642,nm0000195"
1996,105,432,7.8,14293.0,841232.0,"nm0851568,nm0006664","nm0006664,nm0149936,nm0895384"
1996,101,479,6.4,52439.0,1353.0,"nm0452878,nm0000041,nm0001353","nm0000246,nm0001136,nm0761836,nm0000686"
1996,115,328,8.7,14251.0,236729.0,"nm0119919,nm0236729,nm0538755,nm0670655","nm0081449,nm0463649,nm0538794,nm0194143"
1996,135,29,7.4,27472.0,626.0,nm0000626,"nm0177933,nm0579116,nm0485917"
1996,121,479,6.8,71216.0,1317.0,nm0000948,"nm0000168,nm0081572"
1997,134,134,7.6,127192.0,186.0,"nm0000186,nm0317510","nm0000597,nm0741803,nm0258388"
1996,106,154,6.3,205978.0,318.0,"nm0114083,nm0312481,nm0940071,nm0694035,nm0766921,nm0312607","nm0000197,nm0000112"
1996,98,1,6.7,25017.0,952360.0,nm0574259,"nm0000138,nm0000134"
1996,108,393,5.8,13816.0,1241.0,"nm0553168,nm0358960","nm0000518,nm0170552,nm0002091"
1996,98,1118,6.9,123074.0,362.0,"nm0001094,nm0443582,nm0842523",nm0000362
1996,101,2055,5.5,19738.0,482681.0,nm0272511,"nm0000241,nm0000767,nm0340260"
1996,105,369,5.7,40244.0,1188.0,"nm0223320,nm0703720,nm0001188,nm0258286","nm0000237,nm0000458,nm0001364"
1996,133,489,7.2,28968.0,1403.0,nm0001403,"nm0000553,nm0001644,nm0001324"
1996,80,9,7.9,10561.0,638175.0,"nm0638175,nm0701821",nm0674742
1996,126,428,6.6,15017.0,659.0,"nm0147265,nm0653620,nm0481418,nm0024894,nm0674592","nm0000313,nm0001719"
1996,110,2056,7.1,379159.0,361.0,"nm0312367,nm0462895,nm0001873,nm0001801","nm0000129,nm0000685,nm0001089"
1996,107,417,6.3,15501.0,848414.0,"nm0223320,nm0616152","nm0000560,nm0001590"
1996,117,1708,6.1,29290.0,601.0,"nm0588082,nm0354968,nm0304665,nm0541632","nm0000474,nm0241033"
1996,99,1682,7.0,20886.0,5008.0,"nm0829044,nm0432075,nm0857130,nm0366337","nm0000347,nm0175262,nm0084107"
1996,101,153,6.5,13910.0,781842.0,"nm0438229,nm0152501,nm0865847","nm0000493,nm0001258,nm0000101,nm0001334"
1996,73,154,7.3,17522.0,540075.0,"nm0625621,nm0064546,nm0540075,nm0614436,nm0670447,nm0152255,nm0427638,nm0388273,nm0175239","nm0064546,nm0625621,nm0540075,nm0614436"
1996,95,1708,5.6,107680.0,1723.0,"nm0001471,nm0725075,nm0790775,nm0087904,nm0001723,nm0644203","nm0000552,nm0000336,nm0588777"
1996,108,428,6.5,42520.0,1355.0,"nm0783559,nm0800124","nm0000123,nm0513281"
1996,150,465,8.3,14848.0,802501.0,\N,
1996,130,38,7.3,86302.0,1232.0,"nm0018735,nm0438989","nm0000437,nm0001570,nm0364126"
1996,100,1682,4.9,31815.0,934578.0,"nm0266166,nm0090151","nm0000708,nm0001852"
1996,123,374,6.4,73542.0,5509.0,nm0224187,"nm0000237,nm0001845,nm0000380"
1996,144,35,6.2,10618.0,1005.0,"nm0416556,nm0428630","nm0000518,nm0233027"
1996,123,369,5.6,10712.0,1508.0,"nm0622251,nm0792845,nm0073394,nm0560894,nm0778819","nm0000243,nm0005524,nm0002138"
1996,129,417,7.7,180453.0,387706.0,"nm0225942,nm0787399,nm0081189","nm0000152,nm0001570,nm0001498"
1996,110,216,7.4,33541.0,716347.0,"nm0196930,nm0716347","nm0091035,nm0121519,nm0479637"
1996,95,474,5.6,23698.0,241.0,"nm0245235,nm0000241,nm0458985,nm0597857","nm0000241,nm0000549,nm0001664"
1996,121,2061,6.6,116186.0,165.0,"nm0401738,nm0537363,nm0697115,nm0407245","nm0000154,nm0000641,nm0634509"
1997,105,36,6.0,11626.0,4305.0,"nm0214518,nm0517465,nm0944003,nm0133459","nm0000112,nm0847261,nm0001324"
1996,136,2056,7.4,306290.0,881.0,"nm0918711,nm0177018,nm0743119","nm0000125,nm0000115,nm0000438,nm0817983"
1996,120,35,6.7,205878.0,525303.0,"nm0000636,nm0668902,nm0525303","nm0000138,nm0000491,nm0674782"
1996,111,111,7.2,277866.0,127.0,nm0932078,"nm0000274,nm0000240"
1996,136,30,8.0,36144.0,5139.0,nm0005139,nm0001758
1996,123,479,6.9,13617.0,336620.0,"nm0119405,nm0486824",
1996,93,7,5.9,21114.0,528718.0,"nm0383733,nm0106563","nm0000188,nm0000101,nm0367005"
1996,136,432,7.6,10343.0,839397.0,nm0839397,"nm0945131,nm0847562"
1996,96,428,6.0,16203.0,122653.0,nm0122653,"nm0122653,nm0001498,nm0569458"
1996,105,532,7.7,50426.0,382956.0,"nm0764982,nm0382956","nm0001691,nm0000090,nm0104051"
1996,147,492,7.6,183436.0,1469.0,"nm0136262,nm0001469","nm0000134,nm0000102,nm0000093,nm0000574"
1996,135,1,8.0,85553.0,671.0,nm0000671,"nm0000671,nm0948267,nm0000687,nm0000615"
1996,88,1726,6.4,158174.0,701592.0,"nm1080144,nm0748874,nm0365390,nm0918339","nm0003044,nm0001431,nm0913502"
1996,81,150,5.4,35438.0,295007.0,"nm0294997,nm0783536,nm0295007,nm0161003","nm0000558,nm0001164"
1996,111,474,7.6,115787.0,408.0,"nm0734472,nm0075834,nm0103804,nm0601822","nm0001772,nm0000408,nm0000653,nm0000996"
1996,118,411,6.6,25403.0,934.0,"nm0000934,nm0591612","nm0000460,nm0147605"
1996,115,434,4.5,42000.0,921.0,"nm0382437,nm0000921","nm0000608,nm0000800,nm0000609"
1996,114,479,6.0,11927.0,541677.0,"nm0296689,nm0800555,nm0650276","nm0000297,nm0190441,nm0001235,nm0350079"
1997,101,1687,6.2,24813.0,5033.0,"nm0530853,nm0849282","nm0000329,nm0636280"
1996,96,30,7.2,73906.0,510731.0,nm0269463,"nm0000681,nm0269463,nm0515296"
1996,87,1082,5.4,13042.0,12155.0,"nm0301362,nm0301826,nm0000709,nm0441623,nm0012155","nm0588222,nm0440885"
1996,125,1294,7.4,34849.0,24622.0,"nm0024622,nm0317834","nm0555093,nm0635330,nm0255544"
1996,108,432,6.9,61043.0,158.0,nm0000158,"nm0000158,nm0779866"
1996,93,91,5.8,27303.0,276169.0,"nm0000175,nm0568313,nm0276169","nm0121559,nm0001505"
1996,149,492,7.5,128091.0,1708.0,"nm0001300,nm0326040","nm0000190,nm0000168,nm0000228"
1996,135,428,6.4,45247.0,5421.0,"nm0636358,nm0005421","nm0000126,nm0000467,nm0001507"
1996,93,1,8.1,621827.0,965.0,"nm0920543,nm0388076","nm0000191,nm0001971,nm0001538,nm0571727"
1996,95,30,7.1,13361.0,114.0,nm0000114,"nm0000114,nm0095478,nm0240103"
1996,97,152,6.2,24626.0,499724.0,nm0920108,"nm0001035,nm0004937"
1996,113,2056,6.4,173246.0,957.0,"nm0000341,nm0551926","nm0000200,nm0000144"
1996,124,35,6.2,13265.0,816.0,"nm0225820,nm0242869,nm1086191","nm0000602,nm0001505"
1996,84,7,7.5,26150.0,1302.0,"nm0001302,nm0506405","nm0001302,nm0929609"
1996,88,191,8.0,14828.0,309382.0,\N,
1996,129,36,6.6,20752.0,631.0,"nm0317335,nm0840307,nm0733149","nm0000313,nm0001698,nm0937930"
1998,96,7,6.1,13323.0,169874.0,"nm0009159,nm0110791,nm0870592,nm0925234","nm0779866,nm0004971,nm0613147"
1997,119,34,6.7,21678.0,721817.0,nm0944878,"nm0000168,nm0001334,nm0004286"
1998,93,1682,2.9,10368.0,573732.0,"nm0573732,nm0680485","nm0001356,nm0001815,nm0939378"
1997,121,479,6.7,49197.0,142.0,"nm0049641,nm0001279","nm0000142,nm0000432,nm0000438"
1997,100,152,6.1,23112.0,1162.0,nm0330565,"nm0000111,nm0001409"
1997,114,410,7.0,14739.0,1707.0,"nm0001930,nm0001707","nm0000560,nm0000336"
1997,98,424,5.2,16211.0,1747.0,"nm0225235,nm0848496,nm0578850","nm0005052,nm0954225,nm0167850"
1997,124,472,6.5,176303.0,583.0,nm0549256,"nm0000148,nm0000198"
1997,109,1359,6.2,223748.0,466.0,"nm0639321,nm0795953,nm0923736","nm0684500,nm0000579"
2001,104,502,2.2,21264.0,193554.0,"nm0921985,nm0486824","nm0073160,nm0066586"
1997,105,1082,5.1,22743.0,909026.0,"nm0000484,nm0122899,nm0827868,nm0909026","nm0779866,nm0896735,nm0118720"
1997,155,336,7.3,69599.0,229.0,nm0291905,"nm0005023,nm0000190,nm0000164,nm0000151"
1997,89,1358,4.8,93604.0,515891.0,"nm0061829,nm0143596,nm0258390","nm0000685,nm0000655,nm0001084"
1997,94,518,7.2,108954.0,89940.0,"nm0310319,nm0333949,nm0879318,nm0925276,nm0875740","nm0000131,nm0000502,nm0001288"
1997,134,1,7.2,13176.0,380.0,nm0000380,"nm0000380,nm0021112,nm0046620"
1998,111,492,6.7,35212.0,1741.0,"nm0000175,nm0101625","nm0005212,nm0000605,nm0005045,nm0183170"
1997,94,153,7.0,217199.0,5366.0,nm0000196,"nm0000196,nm0001868"
1998,89,2080,3.8,40294.0,154819.0,"nm0628285,nm0534207","nm0000146,nm0000125,nm0001495"
1999,97,1658,2.6,24731.0,163706.0,"nm0666999,nm0559228,nm0335835,nm0163706,nm0584121","nm0000502,nm0001493"
1997,125,199,3.7,229815.0,1708.0,"nm0004170,nm0326040","nm0000216,nm0000123,nm0000563"
1997,89,1653,6.5,95367.0,809321.0,"nm0000100,nm0193485,nm0003741","nm0000100,nm0001493,nm0590055"
2000,98,35,8.1,118418.0,939182.0,nm0939182,"nm0504897,nm0803310,nm0156432"
1997,88,150,5.6,37528.0,240797.0,"nm0270936,nm0458517","nm0000394,nm0795225,nm0662511"
1998,117,1765,8.1,710278.0,1054.0,"nm0001053,nm0001054","nm0000313,nm0000422,nm0000114"
1998,123,1687,4.9,30976.0,484.0,"nm0000101,nm0000484","nm0000101,nm0000422,nm0505979,nm0205569"
1997,155,1,7.9,232966.0,759.0,nm0000759,"nm0000242,nm0000608,nm0350079"
1997,176,331,7.9,13387.0,244892.0,"nm0244892,nm0244898","nm0219971,nm0792911,nm0451379,nm0006763"
1997,89,1653,5.9,19507.0,382072.0,"nm0636260,nm0779170,nm0436960","nm0000422,nm0000980,nm0931247"
1997,113,506,7.0,18594.0,6487.0,"nm0006487,nm0313623","nm0000358,nm0232697,nm0183323"
1997,96,504,8.0,16373.0,49326.0,nm0049326,"nm0091074,nm0837744"
1997,93,417,6.9,47866.0,609236.0,"nm0609236,nm0599924","nm0000621,nm0000687,nm0301370"
1998,110,428,7.5,46313.0,1252.0,"nm0001252,nm0046750","nm0001252,nm0001262,nm0000620"
1998,108,428,6.8,24386.0,886.0,"nm0000886,nm0683282","nm0000886,nm0034509"
1997,116,428,8.6,603212.0,905.0,"nm0148437,nm0000905","nm0000905,nm0134493,nm0243842"
1997,103,1,7.4,27641.0,264.0,"nm0000264,nm0346277,nm0520943,nm0719334","nm0704721,nm0000849"
1997,85,30,7.7,14669.0,803203.0,"nm0162274,nm0322467,nm0448088,nm0803203","nm0146264,nm0193135,nm0799402"
1997,113,428,7.2,130522.0,3620.0,nm0003620,"nm0000255,nm0839486,nm0608714"
1998,127,1712,8.1,49712.0,1437.0,nm0586235,"nm0786281,nm0865411,nm0014981"
1997,96,35,7.8,21422.0,939182.0,"nm0700194,nm0939182","nm0002000,nm0504897,nm0151654,nm0206753"
1997,89,452,8.3,61839.0,6498.0,nm0006498,"nm0619870,nm0268488"
1998,104,158,6.6,10526.0,229694.0,nm0372356,"nm0001618,nm0000681,nm0819440"
1997,115,2061,6.9,270596.0,922346.0,nm0003298,"nm0000115,nm0000131,nm0000518,nm0000538"
1997,135,1527,6.7,91923.0,1149.0,nm0001338,"nm0000154,nm0001772,nm0185475"
1997,150,413,7.4,248324.0,709.0,"nm0366337,nm0325533,nm0755981,nm0238668","nm0000190,nm0000643,nm0000457"
1997,105,492,6.9,84291.0,3506.0,nm0003506,"nm0000230,nm0000172,nm0000501,nm0000134"
1998,111,501,7.2,15722.0,380980.0,"nm0742796,nm0231639","nm0001722,nm0001624,nm0911542"
1997,108,2056,5.9,79469.0,2044.0,nm0092018,"nm0000112,nm0284158"
1998,100,1543,7.6,184713.0,1639.0,"nm0001639,nm0229644,nm0333060","nm0001722,nm0000662,nm0000458"
1997,96,7,7.4,41626.0,95.0,nm0000095,nm0000095
1998,106,1358,6.1,32638.0,814085.0,nm0814085,"nm0001852,nm0372217,nm0640413"
1998,100,479,6.1,15605.0,775447.0,nm0458318,"nm0000474,nm0000412,nm0004051"
1997,144,410,7.5,322177.0,431.0,"nm0003825,nm0501380,nm0006904","nm0000206,nm0000199,nm0000470"
1997,111,479,6.2,57395.0,1587.0,"nm0418883,nm0169173,nm0665932","nm0000148,nm0000093,nm0001952"
1997,179,433,7.0,20175.0,7181.0,"nm0151511,nm0159147,nm0159158,nm0007181","nm0451321,nm0474774"
1997,103,2061,6.6,16539.0,468007.0,nm0396790,"nm0001993,nm0001409,nm0059971"
1998,85,1118,5.4,90033.0,858525.0,"nm0517452,nm0560894,nm0505648","nm0000552,nm0001967,nm0001115,nm0001624"
1997,127,534,7.7,270758.0,1565.0,"nm0685587,nm0940361,nm0001921","nm0000199,nm0000136,nm0000514,nm0456124"
1997,93,1683,4.8,30904.0,7139.0,"nm0415979,nm0597857","nm0000241,nm0005379,nm0000620,nm0293550"
1998,80,7,7.7,36510.0,891554.0,nm0891554,"nm0508293,nm0898317,nm0404091,nm0699545"
1997,117,474,6.9,66485.0,848414.0,nm0000519,"nm0000164,nm0000285,nm0674782"
1998,90,1727,5.9,15403.0,1302.0,"nm0638358,nm0938152,nm0354863","nm0000394,nm0001612,nm0940158,nm0215916"
1997,96,1372,6.7,154542.0,27271.0,nm0252155,"nm0000401,nm0000554"
1997,101,1687,5.4,12497.0,104193.0,"nm0011206,nm0166074,nm0478588","nm0001125,nm0000686,nm0860233"
1997,138,2094,7.3,342570.0,247.0,"nm0108273,nm0171718","nm0000237,nm0000115,nm0005273"
1998,124,479,7.0,73146.0,387706.0,nm0443582,"nm0000243,nm0000422,nm0000661"
1997,98,152,5.3,14471.0,718645.0,"nm0891554,nm0304665,nm0541632","nm0000245,nm0000345"
1997,93,7,6.4,22949.0,950000.0,"nm0000092,nm0426917,nm0001402,nm0001589,nm0001279","nm0000092,nm0000177,nm0001589"
1997,126,2080,7.7,424813.0,108.0,"nm0000108,nm0436543","nm0000246,nm0000198,nm0000453"
1997,105,472,5.1,16370.0,258066.0,"nm0835732,nm0608068","nm0000219,nm0001434,nm0002332"
1997,93,1654,5.3,82820.0,562645.0,"nm0853139,nm0000455,nm0909556","nm0000245,nm0001520,nm0505971"
1997,109,428,6.1,31973.0,855035.0,"nm0852599,nm0714203","nm0001612,nm0855103,nm0326988"
1997,91,30,7.2,97088.0,146341.0,nm0064479,"nm0001015,nm0929489,nm0004692,nm0810890"
1997,108,492,7.6,62489.0,359734.0,nm0359734,"nm0618057,nm0295823,nm0317385"
1997,125,352,5.9,71897.0,631.0,"nm0018824,nm0878638","nm0001557,nm0000892"
1997,129,410,7.8,335426.0,399.0,"nm0104335,nm0274905","nm0000140,nm0000576,nm0714310"
1997,106,488,7.8,274954.0,629272.0,nm0629272,"nm0000160,nm0000179,nm0000683"
1997,92,1682,5.5,70009.0,918873.0,"nm0911599,nm0647615,nm0920108","nm0000409,nm0002006,nm0745780"
1998,114,1547,5.7,10381.0,265.0,"nm0001300,nm0370879","nm0000110,nm0000375"
1997,118,1547,6.4,12268.0,835732.0,nm0835732,"nm0000418,nm0000598,nm5341652"
1997,95,148,5.7,25559.0,5367.0,"nm0773759,nm0465741,nm0782499","nm0005239,nm0860380,nm0005435,nm0001820"
1997,126,35,8.3,833936.0,1814.0,"nm0000354,nm0000255","nm0000245,nm0000354,nm0000255,nm0001745"
1998,111,35,6.9,50356.0,190859.0,"nm0002042,nm0322248","nm0000160,nm0000279,nm0177933"
1997,91,434,6.9,14395.0,193554.0,nm0193554,"nm0000637,nm0000619,nm0281486"
1997,107,1687,7.3,86271.0,786.0,"nm0417716,nm0222584,nm0684336,nm0000131","nm0000131,nm0000101"
1997,89,30,6.8,31291.0,5101.0,nm0005101,"nm0840371,nm0786580,nm0721758"
1997,103,504,7.8,26863.0,1429.0,nm0001429,"nm0001429,nm0652592,nm0855398"
1996,102,41,7.2,40132.0,759.0,nm0000759,"nm0001311,nm0000604,nm0000168"
1997,101,336,7.2,13167.0,6960.0,nm0110591,"nm0175262,nm0658244,nm0792029"
1997,93,1726,7.3,199425.0,166256.0,"nm0166256,nm0615780,nm0568490,nm0789624,nm0575293,nm0436314,nm0927845,nm0142200,nm0708319,nm0811279,nm0314788,nm0361315,nm1073262,nm0322368,nm0448208,nm0606407,nm0234837,nm0258059","nm0004883,nm0000249,nm0005079"
1997,102,1687,4.5,102201.0,331532.0,nm0000455,"nm0513281,nm0472762,nm0902188"
1997,130,41,6.3,10354.0,4886.0,nm0104333,"nm0000401,nm0000619,nm0000412"
1998,114,35,6.1,24014.0,1845.0,nm0737216,nm0001065
1998,169,508,6.6,38366.0,602.0,"nm0263097,nm0744839,nm0481418","nm0000602,nm0000554"
1997,101,111,5.7,130119.0,318947.0,"nm0242028,nm0932078",nm0000202
1997,112,1,7.4,52640.0,487.0,"nm0600528,nm0770005","nm0000177,nm0001089"
1997,90,152,6.4,37883.0,568.0,nm0397411,"nm0000177,nm0000633,nm0000369"
1997,97,30,7.2,12910.0,1438.0,nm0001438,"nm0001173,nm0540164,nm3140171"
1997,96,1547,7.3,12870.0,804408.0,"nm0296154,nm0804408","nm0001745,nm0030153"
1997,110,35,6.4,11404.0,640466.0,"nm2911434,nm0387025","nm0001618,nm0001082"
1997,124,479,6.4,104505.0,1994.0,"nm0743584,nm0679326","nm0000246,nm0000152,nm0001627"
1997,154,492,7.5,308208.0,233.0,"nm0000233,nm0001465","nm0000168,nm0001233"
1997,105,148,5.2,22379.0,664756.0,"nm0658836,nm0508293,nm0032561,nm0116091,nm0262595,nm0317279","nm0000741,nm0001737"
1997,122,417,7.7,10285.0,226016.0,"nm0096205,nm0311597,nm0226016,nm0576305","nm0208798,nm0213912,nm0404806"
1997,115,417,6.6,64137.0,1219.0,"nm0666248,nm0458318","nm0000151,nm0000144,nm0564107"
1997,87,1687,8.0,26913.0,415714.0,"nm0415714,nm0001709","nm0001709,nm0509583,nm0888276,nm0001953"
1997,134,336,7.0,25717.0,217.0,nm0558953,"nm0862292,nm0856522,nm0855212,nm0656676"
1997,138,417,8.2,520058.0,436.0,"nm0255278,nm0001338,nm0000436","nm0000228,nm0000128,nm0001602"
