startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,nconst
2012,97,"Comedy,Drama,Romance",4.4,53180.0,nm0018132,"nm0018132,nm4351467,nm3610886",nm3150488
2011,101,"Drama,Horror,Mystery",5.4,32461.0,nm1488800,nm1488800,nm0372366
2010,104,Comedy,7.0,18605.0,nm1699659,nm1616534,"nm1616534,nm0319909"
2012,112,"Drama,Romance",5.9,26735.0,nm0000517,nm0000517,"nm0000255,nm0000849"
2011,130,"Action,Adventure,Crime",7.3,346432.0,nm0510912,"nm0604555,nm0860155","nm0004874,nm0908094,nm0425005"
2014,115,"Biography,Drama,Sport",7.0,38588.0,nm0001880,"nm1140275,nm0729151,nm0929349","nm0001497,nm0000630,nm0765597,nm0836121"
2011,112,"Biography,Drama,Family",7.0,44633.0,nm0573732,"nm0573732,nm0777203,nm0777209,nm0075276,nm0020820,nm0933128,nm1048533,nm1703268,nm3111464,nm4287844",nm0000598
2012,103,"Action,Comedy,Romance",6.3,173437.0,nm0629334,"nm0000251,nm1334526,nm0310225","nm1517976,nm0362766,nm0001709"
2015,130,"Biography,Comedy,Drama",7.8,346899.0,nm0570912,"nm1017488,nm0570912,nm1034122","nm0000288,nm0136797,nm0331516,nm0000093"
2012,95,"Drama,Fantasy,Horror",6.4,171568.0,nm1220140,"nm0384702,nm0963359","nm0705356,nm0001354"
2012,110,"Adventure,Comedy,Family",5.3,13143.0,nm1016687,"nm0331453,nm1016687,nm0879853,nm0897065","nm0000367,nm0200702,nm0046347,nm0302916"
2015,98,"Drama,Sci-Fi,Thriller",6.0,27403.0,nm0957505,"nm3797883,nm0639791","nm0252230,nm1517976"
2011,106,"Action,Drama,Thriller",6.7,272867.0,nm0001752,nm1994243,"nm0000354,nm0000179"
2011,118,"Comedy,Romance",5.7,80063.0,nm0005190,nm0297545,nm0005110
2012,91,"Action,Comedy,Crime",5.3,40113.0,nm1455688,"nm1995411,nm4558594,nm2470990,nm2208656","nm0641816,nm0839326,nm0000491"
2012,108,"Action,Crime,Drama",6.3,19667.0,nm1561205,nm1561205,"nm0000293,nm1346211,nm0121895"
2012,115,"Action,Thriller",6.7,201624.0,nm1174251,nm1638756,"nm0000243,nm0005351,nm0001598"
2011,106,"Action,Mystery,Thriller",5.1,75273.0,nm0005436,nm0159900,"nm1210124,nm0000547,nm1362962"
2014,106,"Crime,Drama,Thriller",7.1,139445.0,nm1742427,nm1212331,"nm0362766,nm0001254,nm0774386"
2010,101,"Drama,Romance",7.1,26617.0,nm0230859,nm0230859,"nm0230859,nm2671105"
2011,117,"Action,Adventure,Drama",6.8,237134.0,nm0138620,"nm0138620,nm2259451","nm0000553,nm0000551,nm0342029,nm1316767"
2011,113,"Drama,Romance",6.7,23074.0,nm0006554,"nm0695881,nm0052581,nm0000335,nm0601239,nm0843640",nm1093951
2012,96,"Comedy,Drama,Romance",6.0,13754.0,nm0000365,"nm0000365,nm0006952,nm1595314","nm0001674,nm0217817"
2013,90,"Action,Crime,Drama",5.7,105391.0,nm0716347,nm0716347,"nm0331516,nm3307918,nm1446625"
2012,127,"Drama,Romance",7.9,90893.0,nm0359734,nm0359734,"nm0004462,nm1225096"
2012,90,"Horror,Thriller",4.7,22453.0,nm3360080,"nm2133655,nm0864128","nm0669681,nm1310016,nm1828507"
2011,104,"Comedy,Drama,Family",5.4,14690.0,nm0638271,nm2251854,"nm2973459,nm0633228"
2012,113,Comedy,6.7,199628.0,"nm1375358,nm1376383","nm1375358,nm1376383,nm0381221","nm0004755,nm0005405,nm0005098"
2014,95,"Comedy,Drama,Music",7.0,73673.0,nm1049433,"nm0740160,nm1661186","nm1055413,nm1727304"
2011,96,"Comedy,Fantasy,Romance",7.7,378565.0,nm0000095,nm0000095,"nm0005562,nm0298281"
2011,101,"Comedy,Drama,Romance",7.0,10195.0,nm0667937,nm0667937,"nm0000438,nm0255175,nm0736263"
2013,98,"Action,Thriller",5.3,195258.0,nm0601382,"nm0940790,nm0861636","nm0000246,nm2541974,nm0462407"
2011,137,"Action,Drama,War",7.7,10298.0,nm0437625,"nm0437625,nm4782710,nm5292340","nm0417520,nm0643885,nm1049968"
2012,104,"Drama,Romance",6.8,181007.0,nm1302591,"nm0463359,nm0799050,nm0441300,nm1213974","nm1475594,nm0000554"
2011,106,"Comedy,Drama,Sport",7.1,52380.0,nm0565336,"nm0565336,nm4035833","nm0316079,nm0001787,nm0134072"
2016,101,"Action,Adventure,Comedy",4.7,63423.0,nm0001774,"nm0857620,nm0001774,nm0831557,nm0357453,nm0766153","nm0001774,nm0005562,nm0002071"
2014,91,"Comedy,Drama",6.3,13976.0,"nm1506819,nm3819792","nm3819792,nm1506819",nm0005377
2010,139,"Comedy,Drama,Romance",7.2,14798.0,nm1834891,"nm3814301,nm1964923,nm1834891","nm3828984,nm6560386,nm2286188"
2011,87,"Drama,Horror,Mystery",5.8,16551.0,nm1093039,nm1093039,"nm1844838,nm1653291"
2012,105,"Action,Fantasy,Horror",5.9,147271.0,nm0067457,nm0334381,"nm0907548,nm0001722,nm1002641,nm1107001"
2010,82,"Comedy,Fantasy,Horror",5.8,33394.0,nm1189197,nm1189197,"nm0818880,nm0369567,nm0687443"
2012,118,"Adventure,Biography,Drama",7.2,44777.0,"nm1650283,nm1461392",nm0803931,"nm1914298,nm0471601,nm0803890,nm2322351"
2011,96,"Action,Crime,Thriller",7.5,95010.0,nm0878763,"nm0752968,nm0345674,nm1867674","nm0377336,nm0182666"
2012,131,"Crime,Drama,Thriller",6.5,119866.0,nm0000231,"nm0004307,nm0972454,nm0000231","nm1093951,nm2018237,nm0001125"
2011,107,"Drama,Thriller",7.1,113635.0,nm1170855,nm1170855,"nm0704270,nm0001804,nm0000228,nm0079273"
2017,113,"Action,Thriller",7.0,95490.0,nm0132709,"nm0545861,nm0495319","nm0000329,nm1257480,nm0849214"
2011,87,"Adventure,Animation,Comedy",4.3,30506.0,nm0593610,"nm0008743,nm0074184,nm0046564,nm0439739","nm0519043,nm1131557,nm0565366,nm0005134"
2011,137,"Biography,Drama,Romance",6.5,120419.0,nm0000142,nm0085257,"nm0000138,nm2309517,nm0357979"
2015,127,"Action,Adventure,Sci-Fi",5.3,175252.0,"nm0905154,nm0905152","nm0905152,nm0905154","nm1475594,nm1519666,nm0000293"
2019,97,"Action,Comedy,Crime",6.0,93442.0,nm1760830,nm0888743,"nm0001191,nm1812656,nm0000654"
2015,106,"Action,Adventure,Fantasy",6.0,92648.0,nm0252135,"nm2309430,nm1948885,nm2332952","nm0004874,nm0000704,nm0959963"
2016,100,"Biography,Drama,History",6.7,71255.0,nm1883257,nm3834300,"nm0765597,nm0001082"
2018,109,"Adventure,Family,Fantasy",4.2,39703.0,nm1148550,"nm1601644,nm0830969,nm0478291",
2010,126,"Action,Comedy",6.2,27108.0,nm3508781,"nm0795651,nm3508781","nm0006795,nm1399243,nm0451170"
2012,135,"Action,Biography,Crime",8.2,32206.0,nm0223606,"nm1538581,nm0223606","nm0451234,nm10564417,nm8450324"
2016,117,"Biography,Drama,Sport",6.8,24312.0,nm0950226,"nm0950226,nm4549849,nm0686233","nm1886602,nm0001173,nm0001354"
2019,86,"Animation,Comedy,Family",5.8,22805.0,"nm0862911,nm0970447","nm1073238,nm1106214,nm0970447,nm0011623,nm0972040","nm1209966,nm6016511"
2013,91,"Adventure,Animation,Comedy",5.8,22042.0,nm0371755,"nm0608714,nm0371755,nm0827670,nm0833828,nm1625382,nm3439751","nm0000437,nm0005562,nm0283945"
2012,122,"Comedy,Romance",6.6,43097.0,nm1103162,"nm2226647,nm2226970,nm0367724","nm2093097,nm0366389,nm1013003"
2011,83,"Action,Comedy,Crime",6.1,92199.0,nm0281508,"nm2225652,nm3574030","nm0251986,nm1144419,nm0841910,nm2106637"
2011,92,"Horror,Thriller",5.8,104296.0,nm0702797,"nm2104063,nm0714695","nm0194900,nm0260224,nm0279702"
2013,130,"Adventure,Family,Fantasy",6.3,197067.0,nm0000600,"nm0438449,nm1865755,nm0000875",nm0290556
2012,92,"Adventure,Animation,Comedy",7.0,91725.0,"nm2752098,nm0271402",nm2752098,"nm2240346,nm2395586,nm3235380"
2011,94,"Comedy,Drama",6.2,78832.0,nm0718646,nm1959505,"nm0933940,nm0652663"
2014,120,"Adventure,Comedy,Drama",7.0,44377.0,nm0155093,"nm0374842,nm0155093,nm2186632,nm1910008","nm0670408,nm0000606"
2016,120,"Action,Adventure,Sci-Fi",5.2,163543.0,nm0000386,"nm1288961,nm1123994,nm0002041,nm0000386,nm0888743,nm1125328","nm2955013,nm0000156,nm0000597"
2011,89,"Adventure,Animation,Comedy",6.6,12278.0,"nm1580685,nm1601862,nm3860992","nm1580685,nm1601862,nm3860992,nm1064048,nm4581753","nm3420188,nm2858341,nm1269273"
2010,95,"Comedy,Drama",7.2,10048.0,nm0788855,"nm1880408,nm0788855","nm3773554,nm3865589,nm0592795,nm1913309"
2012,116,"Biography,Drama,Sport",7.2,30282.0,"nm0000776,nm0000436","nm0758002,nm2249435,nm0393714","nm4103976,nm0124930"
2011,129,"Drama,Fantasy",7.0,18737.0,nm1731937,"nm1731937,nm1726854","nm1731937,nm2848533,nm0235948"
2014,113,"Action,Adventure,Sci-Fi",7.9,584186.0,nm0510731,"nm0003160,nm0125336,nm3890871,nm3872326","nm0000129,nm0000200,nm0322407"
2010,146,"Crime,Drama,Horror",7.1,10856.0,nm0814469,"nm0814469,nm3417506","nm0297956,nm0218942"
2011,109,"Comedy,Romance",6.5,333271.0,nm0323239,"nm2226647,nm2226970,nm0323239,nm0679037",nm0005493
2011,90,"Horror,Thriller",4.0,24315.0,nm0254786,"nm1974551,nm3864204","nm1682420,nm1377001"
2010,140,"Adventure,Comedy,Drama",8.2,11108.0,nm0081449,"nm0102492,nm0236729,nm4364600","nm2161450,nm3874849"
2020,109,"Action,Drama,Sci-Fi",5.7,46398.0,nm1702145,"nm0905592,nm2104063","nm0004874,nm1537825,nm1527905"
2011,100,"Fantasy,Horror,Thriller",5.4,19900.0,nm0294379,"nm0143006,nm0549954","nm0654110,nm3665621"
2011,101,"Action,Adventure,Comedy",6.3,117517.0,nm0662529,"nm0566100,nm0204030,nm0701031,nm0905498","nm0000100,nm0922035,nm0054087"
2011,88,"Action,Comedy,Crime",6.1,11853.0,nm2819316,nm2819316,"nm0001254,nm0001803"
2012,88,Comedy,6.6,185678.0,nm1294036,"nm0236966,nm0045209","nm3287038,nm3967796,nm3967854,nm3967702"
2011,109,"Action,Sci-Fi,Thriller",6.7,362710.0,nm0629272,nm0629272,"nm0005493,nm0614165"
2011,90,"Comedy,Drama",6.4,82865.0,nm0673400,"nm0673400,nm3077617,nm0772005","nm0748620,nm0838267"
2012,106,Comedy,6.9,560955.0,nm0532235,"nm0532235,nm1273148,nm1273397","nm0000242,nm0532235,nm0570364"
2014,102,"Comedy,Romance",7.2,116672.0,nm0228542,"nm1130708,nm1754499","nm3510471,nm0177396"
2015,116,"Action,Adventure,Comedy",7.3,261174.0,nm0005363,"nm0005363,nm0927880,nm0458566,nm0933276,nm0738222","nm0147147,nm2309517"
2016,111,"Comedy,Drama,Romance",6.7,17129.0,nm1571761,nm1571761,nm2797756
2010,134,Drama,8.2,41396.0,nm0003939,"nm0003939,nm0440604,nm4392112,nm3060590","nm3888054,nm0747172,nm3190972,nm0438632"
2011,86,"Action,Comedy,Horror",6.1,43466.0,nm2639032,nm3851113,"nm0000442,nm3395644,nm1036211,nm0235978"
2011,108,"Crime,Drama",5.8,22858.0,nm0610219,"nm0255278,nm0610219","nm0000437,nm0004936,nm1256532"
2011,97,"Comedy,Romance",5.7,12495.0,nm0254632,nm1918877,"nm1882152,nm0550994,nm0084107"
2010,100,"Action,Biography,Drama",7.1,30885.0,nm0946875,"nm0497231,nm0926075","nm3253626,nm0950707,nm0266658"
2011,89,"Horror,Sci-Fi,Thriller",5.8,11502.0,nm2959497,"nm2959497,nm2059486,nm0944230","nm0129281,nm1955257"
2011,83,"Drama,Romance",6.6,55655.0,nm1026883,nm1026883,"nm0383603,nm0029400"
2010,109,"Crime,Documentary",8.2,68188.0,nm2480587,"nm2480587,nm1556822,nm2903269",
2013,118,"Drama,Romance",5.8,10847.0,nm0137363,"nm10581811,nm0271501,nm0000636","nm3150488,nm0507073"
2012,100,"Action,Thriller",6.1,28755.0,nm0836715,nm3885069,"nm0001173,nm0015777"
2012,83,Comedy,6.4,267051.0,nm0153078,"nm0056187,nm0073688,nm0541635,nm0769840","nm0056187,nm0000604,nm0001426"
2010,115,"Drama,Horror,Thriller",7.3,12897.0,nm1564550,nm4040235,"nm3797610,nm3839572"
2014,102,"Action,Adventure,Animation",7.8,297512.0,nm0213450,"nm0213450,nm2441763","nm0059431,nm0124930,nm0272401"
2011,98,"Action,Drama,Thriller",5.9,28198.0,nm0104973,"nm0104973,nm0351929","nm0000152,nm0333410,nm0000640,nm1268748"
2012,99,"Action,Adventure,Fantasy",5.7,179010.0,nm0509448,"nm2669197,nm0424901,nm0075528,nm0189117","nm0941777,nm0000553,nm0000146"
2014,124,"Biography,Drama,Sport",7.0,42748.0,nm0318916,nm0565336,"nm0358316,nm0541902,nm0000273,nm4139037"
2010,84,"Action,Comedy",6.4,14651.0,"nm1473091,nm1475794","nm1473091,nm1475794","nm3166295,nm3166557,nm3165937,nm1473091"
2012,105,"Action,Comedy,Sport",6.4,84527.0,nm0178997,"nm1615610,nm0416673,nm0720609","nm0416673,nm0001857,nm0314524"
2017,95,"Action,Adventure,Fantasy",5.6,123180.0,nm1064048,"nm0326040,nm0684374,nm0421314,nm1064048,nm0000175","nm0252961,nm0000190,nm6999211,nm0371660"
2010,118,"Action,Drama,Romance",7.0,23076.0,nm2692858,"nm0595062,nm0757749","nm1832584,nm2024943"
2012,114,"Drama,History,Thriller",7.6,191544.0,nm1291105,"nm1037221,nm5377442","nm0000191,nm4043618,nm3009594"
2014,95,"Action,Adventure,Fantasy",5.3,15766.0,nm0049371,"nm0049371,nm1548856","nm1024814,nm0173105,nm1644151"
2012,80,"Action,Comedy,Fantasy",5.0,32558.0,nm0687042,"nm1084937,nm0687042,nm1051468","nm0554614,nm0555140,nm3856284"
2011,100,"Comedy,Family",6.5,25337.0,nm0101047,"nm0007091,nm0431817,nm2732149","nm2325393,nm1256602,nm2953573"
2012,168,"Drama,Romance",7.7,17666.0,nm0230859,nm0230859,"nm0693799,nm2091680"
2011,112,"Mystery,Sci-Fi,Thriller",7.0,333621.0,nm0009190,nm0009190,"nm0151419,nm1525807"
2013,103,"Action,Comedy,Crime",6.5,250353.0,nm0905592,"nm0905592,nm2092839,nm1348210","nm1093951,nm2395586,nm0000120"
2017,107,"Biography,Drama",7.1,23742.0,nm0193508,"nm0101639,nm0891001",nm1727304
2010,99,Action,5.0,12811.0,"nm1437277,nm1388074","nm1388074,nm1437277","nm1388074,nm1933481,nm1033693"
2013,111,"Mystery,Romance,Thriller",6.8,17866.0,nm0000806,"nm0490417,nm0380777,nm1453358","nm0000460,nm1658935"
2011,99,"Biography,Drama",7.0,82197.0,nm0193508,"nm0388130,nm1133610","nm1519666,nm0000110"
2015,112,"Drama,Fantasy,Romance",7.2,150087.0,nm1767218,"nm0328987,nm3384330","nm0401264,nm0000148"
2011,100,"Comedy,Drama,Romance",7.9,226812.0,nm0371890,nm0371890,"nm0241121,nm0000422,nm0000342"
2012,98,"Comedy,Romance",5.6,71387.0,nm0906476,"nm0906476,nm0547800","nm0748620,nm0857620"
2012,96,"Action,Crime,Thriller",5.5,42633.0,nm0922346,nm1638756,"nm0000115,nm0524197,nm0396812"
2012,94,"Action,Crime,Thriller",6.5,101082.0,nm0945026,nm0945026,"nm0005458,nm0001697,nm0121559"
2011,109,"Action,Drama,War",6.4,17595.0,nm1360702,"nm1360702,nm0178264,nm4389075","nm0005023,nm0536095,nm1616970"
2011,89,"Comedy,Drama,Romance",6.2,10590.0,nm0284308,"nm1672363,nm0680766","nm0855039,nm1235530"
2011,108,"Action,Drama,Thriller",6.4,92194.0,nm0576298,"nm0000108,nm0436543","nm0890232,nm0089485,nm0003244"
2015,103,"Biography,Drama,Romance",6.6,11367.0,nm0813164,nm0638913,"nm0136797,nm0788335"
2012,106,"Crime,Drama,Horror",5.9,38297.0,nm1052791,nm1052791,"nm0205657,nm0565569"
2012,103,"Drama,Romance",8.0,449878.0,nm0154716,nm0154716,"nm0503567,nm3009232,nm0748620"
2013,89,"Action,Thriller",5.6,18974.0,nm0054504,nm2400444,"nm0000131,nm0192377,nm0104114"
2012,114,"Action,Horror,Mystery",5.0,18980.0,nm0404882,"nm0404882,nm1586036,nm0339040,nm0224537,nm0745330,nm0500609,nm0002041","nm0000241,nm0000185,nm0012078"
2015,105,"Drama,Family,Fantasy",6.9,154984.0,nm0000110,"nm0674518,nm0919363",nm0534635
2016,117,"Comedy,Drama,Romance",6.8,17168.0,nm0771054,"nm0262986,nm0960711","nm3510471,nm0631490,nm0001290"
2013,113,"Comedy,Drama,Sport",6.4,56774.0,nm0781842,"nm0445552,nm0745247","nm0000134,nm0000230,nm0000273"
2011,127,"Crime,Drama",7.3,13130.0,nm0494069,"nm0494069,nm0073384","nm0823536,nm0245164"
2014,93,"Crime,Drama,Thriller",6.0,10775.0,nm0787687,nm3069399,"nm0836121,nm0001136,nm0000518"
2012,86,"Adventure,Comedy",5.4,13487.0,nm0777300,nm3877887,nm0424216
2015,156,"Action,Adventure,Drama",8.0,681868.0,nm0327944,"nm1872664,nm0327944,nm3488559","nm0000138,nm0362766,nm2401020,nm1727304"
2013,98,"Comedy,Crime",5.8,16881.0,nm1633080,"nm1633080,nm0001465","nm0080049,nm0287182"
2013,131,"Action,Adventure,Sci-Fi",6.9,458954.0,nm0868219,"nm2012438,nm0868219","nm0252961,nm0402271,nm0206359"
2010,90,"Documentary,History",7.4,14848.0,nm0001348,"nm0001348,nm0862189",
2017,139,"Biography,Drama,Music",5.8,20558.0,nm1534600,"nm0353183,nm0327659,nm1691003",nm7447307
2010,82,Comedy,3.4,45914.0,"nm0294997,nm0783536","nm0294997,nm0783536","nm1782667,nm0046033,nm2861180"
2015,101,"Comedy,Romance",6.5,80906.0,nm1847738,"nm1038800,nm3929735",nm2064412
2012,95,"Crime,Drama,Thriller",6.3,37552.0,nm0752328,nm3916149,"nm0051509,nm0402271"
2012,106,"Adventure,Comedy,Drama",5.6,82672.0,nm0802248,"nm0458884,nm0445669,nm2214893","nm2309517,nm0001447"
2013,111,"Biography,Crime,Drama",6.5,10140.0,nm0394776,"nm0858399,nm0251536,nm2383312,nm0716973",nm0511892
2012,88,"Adventure,Animation,Comedy",6.6,187043.0,"nm0553942,nm0862211","nm0073850,nm0297229,nm1000858","nm0005380,nm0001459,nm0000491,nm2106637"
2010,140,"Crime,Drama,Mystery",7.4,30411.0,nm0877078,nm0877078,"nm0784038,nm0948000,nm1002038"
2010,111,"Drama,War",7.5,15809.0,nm0660707,"nm4058200,nm1930728,nm0660707","nm0034390,nm0682692"
2013,115,"Crime,Mystery,Thriller",7.3,583481.0,nm0504642,"nm0004412,nm0945026,nm3242689","nm0251986,nm0996669,nm0749263,nm0000437"
2012,115,"Adventure,Drama,Fantasy",5.5,225664.0,nm0174374,"nm0742279,nm2769412","nm1500155,nm1210124,nm0004906"
2012,103,"Biography,Comedy,Drama",7.0,12950.0,nm0992370,"nm0860375,nm0109092",nm1483369
2010,70,"Adventure,Animation,Comedy",6.9,10393.0,"nm0300944,nm0271246","nm0300944,nm0320868","nm0758912,nm0071114"
2015,104,Comedy,6.6,74835.0,nm0254120,"nm0254120,nm0731146","nm0004978,nm0175305,nm1483196,nm0001143"
2012,113,"Biography,Drama",7.1,10138.0,nm0903137,"nm0441815,nm0903137",nm0586923
2011,91,"Crime,Drama,Thriller",5.3,41072.0,nm0001708,nm2244980,"nm0000115,nm1544217,nm0578853"
2011,121,"Drama,Horror,Thriller",7.4,89018.0,nm2158772,nm2158772,"nm0788335,nm0924154"
2011,112,"Biography,Comedy,Drama",8.5,734021.0,"nm0619923,nm0865918","nm0619923,nm4778840,nm0865918","nm0167388,nm1082477"
2018,140,"Action,Adventure,Sci-Fi",7.5,351679.0,nm0000229,"nm0672015,nm2094392","nm4446467,nm0578853"
2016,92,"Adventure,Animation,Comedy",6.5,69851.0,"nm0593610,nm0230666","nm0008743,nm0074184,nm1106214,nm8540931","nm0005493,nm2395586"
2011,110,"Drama,Thriller",6.2,15677.0,nm0576987,"nm0604948,nm0774217","nm0000179,nm0000164,nm0004936"
2011,119,"Biography,Crime,Drama",6.6,16637.0,nm0997291,"nm3961014,nm0997291,nm4836297,nm4836020","nm4235904,nm2989873,nm4444671"
2013,99,"Drama,Mystery,Thriller",6.8,101357.0,nm0661791,nm0589505,"nm0328828,nm0000551"
2011,98,Drama,7.7,74513.0,nm0443411,nm1656308,nm0004778
2013,99,"Action,Crime,Thriller",6.1,31570.0,nm2123102,nm2123102,"nm0564215,nm0835016,nm0611932"
2010,119,"Action,Thriller",5.8,14374.0,nm1749449,nm1749449,"nm0082211,nm0000418,nm1749449"
2014,104,"Action,Comedy,Drama",5.5,50996.0,nm0914132,"nm3976229,nm0914058","nm1572716,nm0000321"
2011,95,"Documentary,Drama",7.7,14734.0,"nm3946993,nm2444458,nm4427215,nm2464693,nm4558775,nm3388028,nm4231258,nm1228224,nm9198261,nm1754704,nm3341086,nm4335102,nm1878854,nm2051050,nm5197357,nm5496949,nm6885237,nm4309887,nm2465524,nm1531832,nm4642456,nm2266744,nm3465005,nm3401234,nm1067715,nm4082140,nm1780501,nm4302299,nm4363461,nm2660881,nm1486915,nm0531817,nm3853714,nm3416434,nm7470817",\N,
2011,102,"Horror,Thriller",6.5,62317.0,nm1960322,"nm0901446,nm1960322",nm0922035
2013,98,"Adventure,Animation,Comedy",7.3,362388.0,"nm0719208,nm1853544","nm0666791,nm0202425","nm0136797,nm0000973"
2017,98,"Drama,Fantasy,Mystery",6.4,44325.0,nm1735543,"nm0535940,nm3986344",
2013,91,"Adventure,Animation,Comedy",5.7,41555.0,nm0355806,"nm0005124,nm0355806,nm0397377,nm0304432,nm0001083","nm0016141,nm0176981,nm0005078,nm0004951"
2011,80,"Comedy,Drama",7.2,117128.0,nm0000591,"nm0722078,nm0000591,nm0441301","nm0910607,nm0000604"
2012,95,"Comedy,Drama",5.7,34934.0,nm0281945,nm1557594,nm0736622
2011,113,"Comedy,Drama,Romance",6.8,12894.0,nm2399862,nm2402576,"nm0534856,nm0792116,nm1795232"
2014,81,"Comedy,Family",6.2,39796.0,nm0037708,"nm1464577,nm1460483","nm0136797,nm4590837,nm1910255"
2012,103,Comedy,5.8,14582.0,"nm0075849,nm0700301",nm1180348,"nm0000369,nm2023050"
2011,86,"Action,Horror,Sci-Fi",5.2,18250.0,nm0688282,"nm0688282,nm0235719,nm1803105,nm0049371,nm1084937,nm0687042","nm1622615,nm4001975,nm1579445"
2016,89,"Adventure,Animation,Comedy",6.1,171303.0,"nm0970447,nm0862911","nm3773434,nm3782043,nm0736622,nm1698571,nm1706767","nm0736622,nm1706767,nm0008533"
2011,98,"Drama,Romance",6.2,14540.0,nm0203993,"nm0711905,nm0203993","nm1089991,nm2870590"
2011,130,"Action,Drama,History",6.7,11046.0,nm0000269,"nm0583675,nm0000269,nm0323708,nm0749200","nm2588665,nm0000104,nm0835016"
2011,95,"Comedy,Horror,Mystery",5.7,14679.0,nm0994538,"nm0994538,nm1792363","nm1242688,nm0176981"
2014,96,"Drama,Romance",7.9,22201.0,nm2406154,nm2406154,"nm3978701,nm3977622"
2012,84,"Comedy,Western",5.5,19997.0,nm0682126,"nm0824482,nm4094947","nm0002071,nm0305558,nm0526019,nm0644406"
2013,115,"Drama,Romance,Thriller",6.7,102151.0,nm0002120,"nm0828342,nm5654942,nm0817023","nm0241049,nm2256017"
2011,105,"Documentary,Music",1.6,75066.0,nm0160840,\N,
2011,102,"Adventure,Drama,Thriller",6.7,36146.0,nm0626706,"nm1545955,nm0277337,nm0626706,nm3772967","nm0000353,nm0000554,nm3115934,nm0464522"
2011,92,"Adventure,Fantasy,Horror",6.1,51176.0,"nm4017355,nm4155547,nm3425513","nm4155547,nm3425513,nm4017355","nm1649128,nm1556638,nm0597740"
2016,104,"Biography,Drama",6.6,17341.0,nm0334787,"nm0517589,nm1044809","nm0000147,nm0000179"
2011,99,"Biography,Comedy,Crime",6.8,56134.0,nm0000500,"nm0390912,nm0000500","nm0085312,nm0000190,nm0170952"
2011,155,"Action,Crime,Thriller",7.6,12340.0,nm1862815,nm1862815,"nm0015001,nm0035018,nm2908893"
2011,93,"Comedy,Drama",7.3,16824.0,nm0096375,nm0096375,"nm0201857,nm1438884"
2013,94,"Adventure,Animation,Drama",4.8,12023.0,nm0459996,"nm0459996,nm0692942,nm0123194","nm1553725,nm0117790,nm1028496"
2012,89,"Drama,Sci-Fi,Thriller",7.0,236835.0,nm2503633,"nm0484840,nm2503633","nm2851530,nm3887625,nm0430107,nm0446672"
2013,126,"Action,Drama,Sci-Fi",7.1,304838.0,nm0094435,"nm0094435,nm1031176,nm2441468,nm0499429,nm2440893","nm0262635,nm0068260,nm0000438"
2012,158,"Drama,History,Musical",7.6,301697.0,nm0393799,"nm0629933,nm0098842,nm0774744,nm0471014,nm0401076","nm0413168,nm0000128"
2011,145,"Action,Comedy",4.7,14607.0,nm0063357,"nm3217969,nm1178114,nm1934305,nm2346340,nm2022987,nm0442396,nm2678319,nm0893128","nm0006795,nm0712546,nm0542498"
2013,98,"Adventure,Horror,Sci-Fi",5.5,34597.0,nm1099711,"nm3773893,nm0206092","nm0000630,nm0000480"
2013,93,Comedy,5.8,71166.0,"nm0524190,nm0601859","nm0524190,nm0601859","nm1886602,nm2014390,nm1947831"
2016,105,Comedy,5.8,66102.0,"nm0817447,nm0330347","nm0524190,nm0601859,nm0000251,nm3675159,nm2083678,nm0563243","nm0000867,nm2554352"
2011,90,"Horror,Mystery,Thriller",3.9,11935.0,nm1135423,nm1135423,"nm0316743,nm0484678,nm0696810"
2012,101,"Action,Crime,Mystery",5.1,31856.0,nm0003418,"nm0609031,nm1201058,nm0666248","nm1347153,nm0289142,nm0122653"
2016,102,"Action,Crime,Drama",6.4,11165.0,nm0239001,"nm0124700,nm0180508","nm1569276,nm1812656,nm0000547"
2016,115,"Action,Crime,Thriller",6.3,64054.0,nm0384825,nm3208946,"nm0000729,nm0252230,nm1107001,nm0666739"
2012,84,"Horror,Sci-Fi,Thriller",5.6,24798.0,nm0001469,"nm4057720,nm0001469","nm3283577,nm1478067"
2012,83,"Comedy,Horror",3.7,39194.0,nm0347657,"nm1733317,nm1729303,nm0812373,nm1539257,nm0831457","nm0000609,nm0001327,nm1926948"
2013,95,"Comedy,Drama,Romance",7.1,141688.0,nm1242054,"nm2354099,nm2352210,nm4043665","nm1886602,nm0151419"
2011,101,"Drama,Horror",6.0,21437.0,nm1031246,"nm1626482,nm1031246","nm4897618,nm4111911"
2011,127,"Drama,Romance,War",4.5,33195.0,nm0001401,nm0001401,"nm1336552,nm0784884"
2011,97,"Drama,Romance",7.6,27386.0,nm0354091,nm0354091,"nm3665787,nm2773325,nm2827255"
2013,123,"Comedy,Drama,Fantasy",7.3,88132.0,nm0000464,"nm0000464,nm7377556","nm1089991,nm0000457"
2013,99,"Drama,Mystery,Sci-Fi",6.5,21053.0,nm1085270,"nm4055030,nm4050555","nm0835016,nm0004051"
2011,100,"Comedy,Drama,Romance",6.1,23354.0,nm1956691,nm1956691,"nm1475594,nm0695435"
2011,97,Comedy,6.7,76824.0,nm1414582,"nm0606597,nm1720648","nm0118617,nm3002919,nm3022504,nm3020713"
2012,114,"Comedy,Drama",7.1,40973.0,nm0476064,"nm0476064,nm0649460,nm0483192",nm1517976
