startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,nconst
1989,127,"Biography,Drama,History",6.5,6825.0,nm0423646,"nm0732430,nm0423646","nm0000056,nm0776239,nm0000131"
1989,107,"Drama,Family,Fantasy",7.5,105666.0,nm0004675,"nm0455875,nm0004675","nm0000126,nm0000469,nm0000501"
1990,102,"Comedy,Sci-Fi",3.6,1372.0,nm0418486,"nm0418486,nm0295817","nm0613741,nm0871439,nm0402669"
1989,95,"Comedy,Crime,Mystery",6.1,19231.0,nm0006916,"nm0567780,nm0135117","nm0000331,nm0001358,nm0000388"
1989,105,"Drama,Horror,Sci-Fi",5.1,20878.0,nm0906901,"nm0308376,nm0923646,nm0003117,nm0001104,nm0486228","nm0000655,nm0724673,nm0315288"
1989,91,"Horror,Sci-Fi",3.9,1080.0,nm0006860,"nm0071994,nm0108273","nm0183310,nm0028837,nm0400949"
1989,80,"Documentary,History",8.2,4964.0,nm0718031,\N,"nm0175616,nm0522554,nm0560325,nm0777749,nm0148646,nm0172531"
1988,105,"Action,Crime,Drama",5.6,2156.0,nm0826369,"nm0826369,nm0941610","nm0000243,nm0372317,nm0152521,nm0574615"
1989,157,"Biography,Drama,History",6.4,1327.0,nm0146960,"nm0146960,nm0563677","nm0000620,nm0222094"
1989,100,"Adventure,Horror,Thriller",4.6,32396.0,nm0373154,"nm0373154,nm0589485","nm0387987,nm0129445"
1988,104,"Comedy,Horror,Thriller",5.9,11153.0,nm0908890,"nm0276169,nm0582481,nm0854185,nm0908890","nm0706619,nm0001522"
1994,168,"Action,Drama,Romance",7.2,1729.0,nm0788171,"nm0049400,nm0707366,nm0788171","nm0222150,nm0883014,nm0004416"
1989,108,"Action,Comedy,Fantasy",6.6,178685.0,nm0718645,"nm0000101,nm0000601","nm0000195,nm0000101,nm0000601"
1989,150,"Drama,Romance",8.2,2193.0,nm0711745,"nm0707366,nm0711745","nm0015459,nm0897206"
1989,100,"Action,Drama,Mystery",6.3,6939.0,nm0166625,nm0866062,"nm0000225,nm0000874,nm0378800,nm0875590"
1989,122,"Biography,Drama,History",7.8,118451.0,nm0001880,"nm0418883,nm0457016,nm0120837,nm0789946","nm0000111,nm0000243,nm0000144,nm0000151"
1989,98,Comedy,6.9,15704.0,nm0371059,nm0371059,"nm0618452,nm0835415,nm0251907"
1989,104,"Action,Sci-Fi",6.6,4944.0,"nm0368057,nm0648457","nm0462058,nm0648457,nm0782883","nm0593055,nm0847393,nm0465532"
1989,108,"Biography,Drama,Music",6.2,15130.0,nm0564319,"nm0507578,nm0798635,nm0052944,nm0564319","nm0000598,nm0230335,nm0864997"
1989,109,Drama,6.2,3468.0,nm0248054,"nm0819533,nm0742651,nm0323262,nm0410570,nm0638913","nm0000546,nm0276062"
1989,96,"Horror,Thriller",5.2,33441.0,nm0652860,"nm0000118,nm0384185,nm4302073,nm0652860,nm0084537","nm0000587,nm0823462"
1989,102,"Comedy,Romance",6.0,1584.0,nm0198991,nm0627537,"nm0001131,nm0773759,nm0362153"
1989,116,"Comedy,Crime,Drama",6.1,19763.0,nm0000552,nm0000552,"nm0000552,nm0001640,nm0289359,nm0000732"
1989,103,"Comedy,Crime",7.2,85614.0,nm0499724,nm0914058,nm0000225
1989,91,Horror,3.5,1370.0,nm0505415,nm0642564,"nm0657676,nm0872611"
1989,137,"Action,Biography,Drama",7.5,27703.0,nm0000110,"nm0000636,nm0000110","nm0000110,nm0001394,nm0791871,nm0488289"
1989,94,"Comedy,Crime,Mystery",5.8,6669.0,nm0000915,nm0676361,"nm0000633,nm0200122,nm0267232"
1989,108,Thriller,5.9,1226.0,nm0665896,nm0229644,"nm0000997,nm0571106,nm0454276"
1989,100,"Comedy,Crime,Drama",5.3,1649.0,nm0464846,nm0162752,"nm0000902,nm0544618,nm0000691,nm0322165"
1989,93,"Adventure,Comedy,Family",6.3,139175.0,nm0002653,"nm0002340,nm0951206,nm0619547,nm0776114","nm0001548,nm0001242"
1989,95,Horror,5.0,3298.0,"nm0410494,nm0090013","nm0000647,nm1984500,nm0092018","nm0000448,nm0001397"
1989,86,"Comedy,Romance",5.8,2038.0,nm0390822,nm0783559,"nm0000381,nm0662160"
1989,90,"Comedy,Fantasy",6.9,5416.0,nm0732430,nm0732430,"nm0001290,nm0934014"
1989,96,Horror,4.5,2286.0,nm0839237,"nm0104707,nm0746513,nm2427173","nm0205289,nm0170450"
1989,94,"Action,Comedy,Crime",7.1,1149.0,nm0950759,"nm0156451,nm2060068,nm0948137","nm0947447,nm0939255,nm0950761"
1989,89,"Fantasy,Horror,Thriller",6.0,2663.0,nm0847749,nm0153883,"nm0737553,nm0177241"
1988,81,"Drama,Thriller",7.1,2000.0,nm0637835,"nm0052993,nm0453083","nm0875129,nm0541136,nm0059800"
1989,95,Drama,6.1,1441.0,nm0438279,nm0070660,"nm0000249,nm0001143"
1989,120,"Drama,Romance,War",5.8,2676.0,nm0422484,"nm0556612,nm0682757,nm0162112","nm0000246,nm0000754"
1989,127,"Action,Adventure",8.2,674774.0,nm0000229,"nm0090151,nm0000184,nm0583675,nm0442241","nm0000148,nm0000125,nm0001186"
1989,113,"Action,Crime,Drama",6.5,5987.0,nm0946811,nm0112586,"nm0000633,nm0000719,nm0711058"
1989,102,Drama,6.3,5424.0,nm0427880,nm0582479,"nm0000134,nm0000438"
1989,97,"Action,Crime,Mystery",5.6,6146.0,nm0640466,nm0788234,"nm0000177,nm0000172"
1989,94,"Crime,Drama,Thriller",6.2,8653.0,nm0001353,"nm0323945,nm0295271","nm0000620,nm0000151"
1988,100,Adventure,2.5,1017.0,"nm0089502,nm0501544","nm0723200,nm0205319,nm0089502,nm0501544","nm0593819,nm0135899"
1989,118,Drama,7.5,6713.0,nm0000780,nm0000780,"nm0089937,nm0320721"
1989,101,"Comedy,Crime",5.9,3148.0,nm0252484,"nm0127119,nm0252473,nm0252484","nm0252473,nm0348965,nm0116339"
1989,101,"Action,Comedy,Crime",6.0,30912.0,nm0199722,"nm0797017,nm0616851","nm0000902,nm0001798,nm0642145"
1989,112,"Action,Drama,Family",5.2,47467.0,nm0000814,nm0436543,"nm0001494,nm0001552,nm0001299"
1989,97,"Action,Sport,Thriller",6.5,48731.0,"nm0228262,nm0175730","nm0228262,nm0115486,nm0000241","nm0000241,nm0018966,nm0150862,nm0702680"
1989,94,"Action,Crime,Drama",6.3,4358.0,nm0001093,"nm0001093,nm0912192","nm0000174,nm0612319,nm0227313"
1989,97,"Action,Crime,Drama",5.6,2727.0,nm0496746,nm0623872,"nm0000314,nm0273592,nm0520164,nm0657070"
1988,105,Comedy,6.8,1454.0,nm0952480,"nm0503317,nm0952480",nm0911976
1989,123,Drama,7.9,2868.0,nm0408076,"nm0406600,nm0408076,nm0410945","nm0457557,nm0654726"
1989,102,Drama,6.8,5665.0,nm0248942,"nm0782968,nm0620290","nm0002332,nm0949350,nm0229930"
1989,108,Drama,7.4,17693.0,nm0000814,nm0771512,"nm0000151,nm0347039,nm0635978"
1989,80,Comedy,7.5,1338.0,nm0304839,"nm0304839,nm0777053","nm0477570,nm0258272,nm0304839"
1989,79,"Comedy,Music",7.1,6700.0,nm0442454,"nm0433520,nm0442454,nm0885417","nm0671231,nm0904901,nm0433520,nm0450212"
1989,90,"Action,Comedy",6.8,5016.0,nm0701592,"nm0188832,nm0235683","nm0000377,nm0423774"
1989,114,"Action,Crime,Thriller",7.2,158416.0,nm0001149,"nm0090151,nm0000948,nm0614775","nm0000154,nm0000418,nm0000582"
1989,98,"Adventure,Horror,Mystery",5.8,18162.0,nm0181902,"nm0672459,nm0835732","nm0000693,nm0001077,nm0827663"
1989,133,"Action,Adventure,Thriller",6.6,91979.0,nm0322515,"nm0933865,nm0537363,nm0001220","nm0001096,nm0001108"
1989,107,"Drama,Romance",5.3,1000.0,nm0829343,nm0829343,"nm0131647,nm0001702"
1989,83,"Animation,Family,Fantasy",7.6,230837.0,"nm0615780,nm0166256","nm0615780,nm0166256,nm0026153,nm0039141,nm0334057,nm3071117,nm0399252","nm0942787,nm0041281,nm0055549"
1989,100,"Adventure,Comedy,Family",6.1,11009.0,nm0338572,"nm0744429,nm0254645","nm0000625,nm0005177,nm0827663"
1990,56,Drama,5.9,1416.0,nm0923802,nm0930748,"nm0000199,nm0002117,nm0536850,nm0383449"
1989,109,"Action,Crime,Drama",6.4,37333.0,nm0283500,"nm0809700,nm0835732,nm0742132","nm0000230,nm0000661,nm0025309,nm0484739"
1992,92,"Action,Comedy,Crime",5.8,2448.0,nm0007139,"nm0442983,nm0490622,nm0535320,nm0007139","nm0001472,nm0950757,nm0872864"
1989,93,Comedy,5.9,75864.0,nm0002132,nm0002132,"nm0000237,nm0001719"
1989,98,Comedy,6.1,7095.0,nm0798717,"nm0771494,nm0740568,nm0228908","nm0001131,nm0320180"
1989,103,"Adventure,Animation,Drama",7.8,116973.0,nm0594503,"nm0434395,nm0594503",nm0945322
1989,107,"Comedy,Sport",7.2,60621.0,nm0911486,nm0911486,"nm0000297,nm0000221,nm0000929"
1989,83,"Animation,Comedy",6.8,1171.0,nm0944441,"nm0867718,nm0944441,nm0211381","nm0551761,nm0732220"
1989,110,"Adventure,Comedy",7.3,2053.0,nm0759368,"nm0176197,nm0563473,nm0599291","nm0007746,nm0072768,nm0147794"
1989,86,"Documentary,Drama",7.9,1003.0,nm0452102,nm0452102,"nm0014125,nm0015244,nm0722072"
1989,97,"Animation,Comedy,Music",6.7,18464.0,nm0001392,"nm0909638,nm0801728,nm0611833,nm0001392","nm0611833,nm0222313,nm0352921"
1989,110,"Drama,Romance",6.2,1551.0,nm0958558,"nm0958558,nm0082394",nm0244850
1989,98,"Action,Crime,Drama",6.0,4926.0,nm0770918,"nm0139581,nm0266684","nm0000243,nm0870186,nm0289038"
1989,108,"Drama,Sci-Fi,Thriller",5.8,5891.0,nm0027183,nm0890043,"nm0001434,nm0871240,nm0431451"
1990,107,"Comedy,Romance",7.2,2665.0,nm0001501,"nm0001501,nm0140643","nm0681566,nm0239816,nm0136851"
1988,87,"Action,Drama,Romance",7.0,9036.0,nm0208923,nm0208923,"nm0000381,nm0000730"
1989,102,Comedy,6.0,1893.0,nm0772095,nm0377107,nm0000209
1989,81,"Crime,Drama,Romance",7.6,5799.0,nm0496312,"nm0799442,nm0496312,nm0223250","nm0003508,nm0862006,nm0932870"
1990,98,"Action,Sci-Fi,Thriller",5.1,4597.0,nm0000386,"nm0382166,nm0248082,nm0000386,nm0593634","nm0001595,nm0002041,nm0859921"
1989,92,"Horror,Sci-Fi",5.0,2909.0,nm0245829,nm0706618,"nm0000479,nm0132257,nm0475640"
1989,103,"Biography,Drama",7.9,65987.0,nm0006487,"nm0174934,nm0006487,nm0113272",nm0000358
1989,90,"Comedy,Horror",4.4,1006.0,nm0278780,nm0685314,"nm0768334,nm0775870"
1989,110,"Comedy,Crime,Drama",7.6,24860.0,nm0000464,nm0000464,"nm0619185,nm0370221,nm0497046"
1981,116,"Fantasy,Horror,Thriller",5.7,1032.0,nm0229083,"nm0534461,nm0040872","nm0763825,nm0595115"
1989,97,Comedy,7.6,148101.0,nm0154819,nm0000455,"nm0000331,nm0301959"
1989,124,"Comedy,Drama,Romance",6.4,16687.0,"nm0000095,nm0000338,nm0000217","nm0697115,nm0000095,nm0000338,nm0001068","nm0000095,nm0000560,nm0154059"
1989,108,"Action,Crime,Thriller",5.9,9219.0,nm0410139,nm0421099,"nm0000664,nm0000553,nm0000284"
1989,89,"Fantasy,Horror",5.2,39659.0,nm0394280,"nm0000127,nm0804345,nm0817468,nm0092018","nm0000387,nm0368397"
1989,93,"Action,Sport",4.4,5778.0,nm0942869,nm0352518,"nm0001356,nm0298281,nm0001474"
1987,92,"Action,Adventure",5.1,1496.0,nm0477035,"nm0148161,nm0394547,nm0833298","nm0002290,nm0857216"
1989,92,"Drama,Romance",6.9,2024.0,nm0109885,nm0109885,"nm0187337,nm0639054"
1989,139,"Action,Comedy,Crime",7.1,4314.0,nm0000329,"nm5987682,nm0437900,nm0728307,nm0750357,nm0849282,nm0876223","nm0000329,nm0398801"
1989,119,"Adventure,History,Romance",5.8,1736.0,nm0699933,"nm0297391,nm0097548,nm0699933","nm0000060,nm0001751,nm0176536"
1989,92,Comedy,5.8,2199.0,"nm0883338,nm0905102","nm0251760,nm0314636,nm0461388,nm0905102","nm0905102,nm0356792,nm0459087"
1988,89,"Action,Fantasy,Sci-Fi",2.3,1510.0,nm0004616,"nm0635531,nm0869935,nm0036313","nm0053519,nm0001588"
1989,108,"Action,Crime,Drama",6.4,8410.0,nm0001112,nm0084090,"nm0000432,nm0000169,nm0001334"
1989,89,"Comedy,Sport",7.2,2260.0,nm0604335,nm0604335,"nm0604335,nm0650024,nm0763185"
1988,92,"Drama,Fantasy",6.7,5316.0,nm0741262,"nm0832674,nm0414226",
1991,99,Drama,5.6,3241.0,nm0000972,"nm0000972,nm0165987,nm0953301","nm0274008,nm0094986"
1989,124,"Comedy,Drama",7.0,43650.0,nm0000165,"nm0304665,nm0541632,nm0000165","nm0000188,nm0001673"
1989,81,"Comedy,Horror,Mystery",6.2,6293.0,nm0000837,nm0370404,"nm0001642,nm0535077"
1989,89,"Adventure,Comedy,Crime",5.8,1668.0,nm0671957,"nm0422710,nm0854418","nm0422710,nm0854418,nm0446314"
1989,103,"Fantasy,Horror,Thriller",6.6,91766.0,nm0005116,nm0000175,"nm0001535,nm0001304,nm0339159"
1988,109,Drama,7.0,1739.0,nm0002218,"nm0000076,nm0208571,nm0002218,nm0126898,nm0587908","nm0080020,nm0004490"
1989,93,"Drama,Horror,Music",5.5,3614.0,nm0514546,"nm0503693,nm0110133,nm0761348","nm0000387,nm0405033,nm0631490"
1989,99,"Crime,Mystery,Romance",5.2,1531.0,nm0000341,"nm0710390,nm0680250","nm0000608,nm0000885"
1989,122,"Action,Comedy,Crime",5.4,10620.0,nm0887174,nm0260675,"nm0000142,nm0137114"
1989,84,"Comedy,Crime",4.5,27605.0,nm0094288,"nm0411477,nm0698493,nm0193615","nm0807571,nm0333701,nm0935498"
1989,88,Drama,7.2,1522.0,nm0905237,"nm0780559,nm0372406,nm0824036","nm0001200,nm0553436"
1989,103,"Drama,Family,Fantasy",6.4,4429.0,nm0359386,nm0852430,"nm0000385,nm0001820"
1989,89,"Action,Crime,Drama",5.7,21228.0,nm0325358,nm0945026,"nm0000185,nm0001283,nm0469103"
1987,90,"Action,Sci-Fi,Thriller",2.7,2803.0,nm0086144,"nm0086144,nm0506992","nm0315175,nm0170581"
1988,89,"Comedy,Horror",4.9,1603.0,nm0450106,nm0450106,nm0182831
1989,95,"Drama,Romance",6.1,1806.0,nm0364578,"nm0364578,nm0025007","nm0002077,nm0000596,nm0000652"
1989,113,"Action,Drama,Romance",6.2,1246.0,nm0001692,"nm0001692,nm0751499,nm0492692","nm0001524,nm0300083"
1989,174,"Action,Drama,Musical",6.8,2211.0,nm0007131,"nm0007131,nm0445474,nm0451168","nm0006763,nm0438463"
1989,122,"Comedy,Drama",7.5,1148.0,nm0599214,nm0599214,"nm0599214,nm0299144"
1988,105,"Action,Adventure",5.2,8120.0,nm0957263,"nm0009107,nm0009106,nm0647592,nm0957263","nm0000185,nm0001826,nm0924424,nm0571435"
1989,92,"Crime,Thriller",5.9,1326.0,nm0527350,nm0004675,"nm0000555,nm0005162,nm0744235"
1989,106,"Action,Crime,Drama",5.4,3122.0,nm0794791,nm0723627,"nm0000662,nm0001617,nm0460694"
1989,104,"Adventure,Animation,Family",7.5,1232.0,nm0959746,"nm0711432,nm0000636,nm0959746","nm0249735,nm0765563,nm0902059"
1989,88,"Action,Adventure,Comedy",4.7,4138.0,nm0691061,"nm0918083,nm0942951,nm0193854,nm0606568","nm0244270,nm0431139"
1989,102,"Action,Adventure,Comedy",6.0,3231.0,nm0504513,"nm0292129,nm0241416","nm0001868,nm0001657,nm0277975,nm0001367"
1989,107,"Action,Adventure,Drama",4.4,1041.0,nm0142587,"nm0533745,nm0003978,nm0800985","nm0001154,nm0000587,nm0001816,nm0007042"
1989,114,"Action,Thriller",6.6,60980.0,nm0380705,"nm0377792,nm0377088","nm0000664,nm0000385,nm0001262"
1989,91,Documentary,7.4,25338.0,nm0601619,nm0601619,
1989,96,"Drama,Thriller",8.0,1463.0,nm0284639,"nm0650877,nm0733394","nm0094620,nm0270407,nm0033182"
1989,102,"Biography,Crime,Drama",7.1,2067.0,nm0241090,nm0949722,"nm0000471,nm0430151,nm0892455"
1989,108,"Comedy,Romance",6.8,1437.0,nm0785684,nm0785684,"nm0000809,nm0894608,nm0482536"
1989,100,Comedy,4.7,1202.0,"nm0339264,nm0751567","nm0506561,nm0481418","nm0001507,nm0000616,nm0001019"
1989,335,"Drama,History,Thriller",7.6,1294.0,"nm0373612,nm0257992","nm0024388,nm0099429,nm0257992,nm0373612,nm2668921","nm0001970,nm0167388,nm0050983"
1989,123,"Drama,Horror,Thriller",7.6,18474.0,nm0423524,"nm0423524,nm0503053,nm0034483","nm0423525,nm0830967"
1989,92,"Action,Adventure",4.2,1068.0,nm0796477,nm0796477,"nm0032501,nm0671855"
1989,100,"Comedy,Drama,Romance",7.3,81088.0,nm0001081,nm0001081,"nm0000131,nm0001498"
1989,115,"Drama,History",6.5,4583.0,nm0001994,nm0859241,"nm0000457,nm0005212"
1989,103,Comedy,6.0,1101.0,nm0000860,"nm0000860,nm0905818","nm0788829,nm0000296"
1989,113,"Crime,Drama,Mystery",6.8,36979.0,nm0000887,nm0697115,"nm0000199,nm0000422,nm0740264"
1989,83,"Comedy,Mystery,Sci-Fi",4.4,1214.0,nm0959034,"nm0776114,nm0720334","nm0488662,nm0001621,nm0659573"
1989,103,"Comedy,Crime",6.9,47336.0,nm0002137,"nm0056958,nm0838441,nm0941703,nm0906997,nm0476065,nm0000698","nm0001640,nm0000698,nm0000228"
1989,98,"Comedy,Drama,Romance",6.4,3719.0,nm0057733,"nm0485640,nm0842202,nm0842523",nm0168892
1989,90,Comedy,5.4,3866.0,nm0236769,"nm0935641,nm0622297","nm0001103,nm0001728,nm0642143"
1989,99,Comedy,5.6,15822.0,nm0782384,"nm0919720,nm0835299,nm0122787",nm0000893
1989,108,"Comedy,Drama,Romance",7.2,6940.0,nm0318150,nm0751516,nm0002018
1989,109,"Comedy,Horror,Thriller",5.5,14507.0,nm0000127,nm0000127,"nm0614526,nm0683379,nm0005482"
1989,90,"Action,Adventure,Horror",4.6,1177.0,nm0559769,"nm0238489,nm0289576","nm0014311,nm0878827,nm0518361"
1989,104,Drama,7.7,12666.0,nm0359734,"nm0359734,nm0853991","nm0076679,nm0759797"
1989,99,"Action,Drama,War",6.9,2571.0,nm0872062,"nm0619301,nm0426868,nm0872062,nm0000388","nm0369567,nm0000388,nm0034416,nm0624214"
1989,93,"Adventure,Fantasy",4.4,1419.0,"nm0172826,nm0144758","nm0199137,nm0172826,nm0139541,nm0144758","nm0002073,nm0825952,nm0943600,nm0320942"
1989,101,"Comedy,Drama,Romance",6.2,3918.0,nm0001175,nm0001175,"nm0000615,nm0306696,nm0112063"
1989,102,"Adventure,Sci-Fi",4.8,2371.0,nm0513974,"nm0443249,nm0061756","nm0669629,nm0000434,nm0000200"
1989,99,"Comedy,Horror",6.5,13789.0,nm0951206,"nm0296779,nm0445319","nm0912308,nm0805127,nm0724084"
1988,94,"Comedy,Drama,Fantasy",5.7,2880.0,nm0001355,nm0910361,"nm0001131,nm0250153"
1989,103,"Action,Crime,Drama",7.2,10225.0,nm0001429,"nm0637585,nm0001429","nm0001429,nm0038961,nm0762965"
1989,93,"Drama,Romance",6.7,1234.0,nm0000382,nm0000382,"nm0573158,nm0621348"
1989,94,"Action,Comedy",4.6,3029.0,nm0236930,nm0795084,"nm0001967,nm0001006,nm0001242"
1990,97,"Horror,Sci-Fi,Thriller",4.8,2237.0,nm0001361,"nm0001361,nm0325219","nm0000374,nm0194230,nm0697733"
1989,107,"Action,Adventure,Fantasy",5.5,54855.0,nm0000638,"nm0734472,nm0000638,nm0071790,nm0521739","nm0000638,nm0000559,nm0001420,nm0001150"
1989,117,"Comedy,Drama,Romance",7.3,45875.0,nm0006889,nm0363326,
1989,93,"Horror,Thriller",5.7,3368.0,nm0123009,"nm0498839,nm0307257,nm0922799,nm0041712","nm0642368,nm0000970"
1989,101,"Drama,Mystery,Romance",5.6,1090.0,nm0874096,"nm0290877,nm0559120,nm0583675,nm0874096","nm0000156,nm0147561"
1989,104,"Comedy,Horror,Western",6.1,2174.0,nm0382776,"nm0121309,nm0382776","nm0001016,nm0132257,nm0582773"
1989,92,"Comedy,Romance",6.2,4326.0,nm0809321,nm0193485,"nm0000156,nm0000100"
1989,199,"Drama,History,War",7.7,7577.0,nm0661502,"nm0661502,nm0878408","nm0617427,nm0896801,nm0868039,nm0655013"
1989,104,"Action,Comedy,Crime",6.4,93950.0,"nm0464846,nm0536299",nm0271098,"nm0000230,nm0000621,nm0001588"
1989,111,"Comedy,Drama,Music",6.5,1349.0,nm0145309,nm0145309,"nm0002138,nm0002035,nm0323174"
1989,90,"Comedy,Fantasy,Romance",6.1,8031.0,nm0907697,"nm0579683,nm0956796","nm0310248,nm0588679"
1988,90,"Biography,Documentary,Music",7.6,1040.0,nm0959020,\N,
1989,96,"Action,Comedy",6.2,10464.0,nm0891554,nm0891554,"nm0000560,nm0001737,nm0000469"
1990,80,"Drama,Horror",6.5,2131.0,nm0125367,"nm0125367,nm0734585","nm0465841,nm0247950,nm0470239"
1989,102,"Action,Comedy,Fantasy",4.4,4179.0,"nm0442207,nm0381230","nm0442207,nm0855988,nm0507921,nm0938489,nm0729708,nm0728766","nm0269793,nm0022658,nm0172635"
1989,102,"Action,Comedy,Horror",5.1,6003.0,"nm0442207,nm0381230","nm0442207,nm0855988,nm0507921,nm0299220,nm0594431,nm0938489,nm0729708,nm0728766","nm0269793,nm0022658,nm0172635"
1989,120,"Biography,Drama,History",6.8,2164.0,nm0950001,"nm0032922,nm0353016,nm0469373,nm0372677","nm0000353,nm0001579,nm0005162"
1989,105,"Adventure,Comedy",5.8,9249.0,nm0437596,"nm0652398,nm0635873,nm0643315",nm0005266
1989,91,"Comedy,Drama,Romance",6.7,2376.0,nm0088397,nm0088397,"nm0000367,nm0167388,nm0087141"
1989,105,"Crime,Drama",6.7,4297.0,nm0747849,nm0834338,"nm0000249,nm0000375,nm0645785"
1990,69,"Comedy,Drama",7.6,8653.0,nm0442454,nm0442454,"nm0631741,nm0896801"
1989,97,"Comedy,Crime,Drama",6.2,62675.0,nm0006854,"nm0795461,nm0088793,nm0677943,nm0143596,nm0258390","nm0000158,nm0005266,nm0001817"
1989,90,Thriller,5.8,1042.0,nm0074719,"nm0347188,nm0074719","nm0001745,nm0387140,nm0377631,nm0952911"
1989,97,Comedy,7.0,25409.0,nm0505409,"nm0946148,nm0505409,nm1411461","nm0946148,nm0002994,nm0724245"
1989,100,Comedy,7.0,82364.0,nm0000455,nm0000455,"nm0001006,nm0000346"
1989,100,"Crime,Drama",8.4,5964.0,nm0059633,"nm0059633,nm0959890",nm0082189
1989,137,"Drama,Romance",7.0,12269.0,nm0001232,"nm0480166,nm0140643,nm0001232",nm0000147
1988,103,"Comedy,Horror",6.0,13838.0,nm0081590,nm0591387,nm0000115
1989,135,"Drama,War",7.4,1514.0,nm0851724,"nm0181924,nm0851724","nm0634159,nm0057428"
1989,76,"Adventure,Animation,Comedy",7.4,1013.0,nm0350758,"nm0350758,nm0626134","nm1204944,nm0844464"
1990,120,"Comedy,Drama",6.3,2327.0,nm0000019,"nm0147004,nm0000019,nm0684083","nm0000905,nm0897715"
1989,116,"Comedy,Romance",6.8,47024.0,nm0000362,"nm0012258,nm0498775","nm0000140,nm0000362"
1989,103,"Action,Fantasy,Horror",6.2,14576.0,nm0591171,nm0878638,"nm0001696,nm0001290"
1989,106,"Comedy,Crime",6.2,21224.0,nm0001403,"nm0000519,nm0532030,nm0404062,nm0818416,nm0818415","nm0000134,nm0000576,nm0001924"
1989,97,"Adventure,Comedy,Crime",6.4,47359.0,nm0467646,nm0458228,"nm0000530,nm0001738,nm0435218"
1989,95,"Comedy,Drama,Romance",7.6,189947.0,nm0001661,nm0001188,"nm0000345,nm0456124"
1989,94,"Comedy,Mystery",5.9,14986.0,nm0280901,"nm0176256,nm0941810","nm0001006,nm0000470,nm0859772"
1989,90,"Comedy,Fantasy",4.4,1626.0,nm0169540,nm0169540,nm0822034
1989,110,Drama,6.2,1244.0,nm0467646,"nm0251188,nm0811807","nm0000621,nm0000978,nm0752751"
1989,96,"Adventure,Comedy,Drama",6.1,13683.0,nm0390844,nm0158219,"nm0000625,nm0250180,nm0494962"
1989,103,"Comedy,Romance",5.8,1551.0,nm0533414,"nm0506735,nm0569210,nm0663490",nm0001319
1989,105,"Action,War",5.9,2921.0,nm0007139,"nm0504935,nm1857017,nm0007139","nm0000334,nm0504899,nm0793384"
1987,82,"Animation,Fantasy,Horror",6.7,6079.0,nm0159109,"nm0452837,nm0159109,nm0651487","nm0946344,nm0619077,nm0031844"
1989,95,Drama,7.3,1215.0,nm0864775,"nm0151827,nm0000334,nm0155610,nm0628805","nm0000334,nm0399012,nm0628806"
1989,100,Drama,7.2,48625.0,nm0001752,nm0001752,"nm0000652,nm0001251"
1989,97,"Comedy,Drama",6.8,3256.0,nm0001005,"nm3096624,nm0001005","nm0527954,nm0201377"
1990,104,"Comedy,Drama,Family",5.5,22170.0,nm0001915,"nm0785684,nm0663490,nm0569210,nm0676361","nm0000633,nm0000430,nm0001101"
1990,96,"Action,Comedy,Crime",6.8,5878.0,nm0001429,nm0001429,"nm0038961,nm0001429,nm0648764,nm0407276,nm0241881"
1990,104,"Action,Adventure,Comedy",6.5,16872.0,nm0001317,"nm0914058,nm0135470,nm0036714,nm0918266","nm0001048,nm0628611"
1990,114,"Crime,Drama,Mystery",6.6,3109.0,nm0001226,"nm0860292,nm0714977,nm0001226","nm0000574,nm0001136,nm0320303"
1990,174,"Action,Crime,Drama",7.7,8107.0,nm0002172,"nm2832163,nm0434318,nm0765454","nm0000821,nm0149822"
1990,113,"Action,Comedy,War",5.8,26512.0,nm0006854,"nm0730313,nm0260675,nm0750701","nm0000154,nm0000375,nm0420898"
1990,106,"Comedy,Romance",6.6,13050.0,nm0000095,nm0000095,"nm0000458,nm0001505"
1990,95,"Comedy,Drama",5.6,3980.0,nm0180257,nm0001357,"nm0001357,nm0000480"
1990,96,"Action,Comedy,Horror",5.9,3008.0,nm0169540,nm0169540,"nm0000616,nm0000469,nm0000999"
1990,158,"Biography,Drama",7.5,6454.0,nm0001005,"nm0289737,nm0428630",
1990,150,"Drama,Family",8.2,2589.0,nm0711745,"nm0711745,nm0796503","nm0706499,nm0694893"
1990,93,"Action,Comedy,Crime",5.9,37513.0,nm0001353,"nm0006854,nm0001353,nm0343419,nm0211823,nm0000552,nm0004591,nm0835732","nm0000552,nm0000560,nm0001397,nm0001798"
1990,109,"Comedy,Fantasy,Horror",6.4,61726.0,nm0550881,"nm0415979,nm0929975,nm0834338","nm0001099,nm0001696,nm0000422"
1990,90,"Comedy,Drama,Romance",6.5,1209.0,nm0534665,"nm1854067,nm0534665,nm0866014","nm0331940,nm1181174,nm0642784"
1990,128,Drama,7.2,5547.0,nm0001469,nm0001469,"nm0001644,nm0297249"
1990,121,"Biography,Drama",7.8,120214.0,nm0001508,"nm0755312,nm0001873","nm0000134,nm0000245"
1990,157,"Action,Romance",5.7,1136.0,nm2577595,"nm0006795,nm0796503","nm0006795,nm0007106,nm0474820"
1990,118,"Adventure,Comedy,Sci-Fi",7.4,392247.0,nm0000709,"nm0000709,nm0301826","nm0000150,nm0000502,nm0001855"
1990,99,"Drama,Thriller",6.2,7173.0,nm0000436,nm0462895,"nm0000507,nm0000652"
